LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.290, Time: 0.822737 s
         7611040 function calls (7348788 primitive calls) in 6.810 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      635    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
        9    0.000    0.000    0.002    0.000 fontconfig_pattern.py:119(parse)
       33    0.000    0.000    0.002    0.000 controlflow.py:233(_df)
        3    0.000    0.000    0.002    0.001 patches.py:2163(<listcomp>)
      591    0.002    0.000    0.002    0.000 models.py:496(traverse)
       53    0.000    0.000    0.002    0.000 base.py:590(get_getattr)
        3    0.000    0.000    0.002    0.001 array_exprs.py:391(generate)
       14    0.000    0.000    0.002    0.000 base.py:696(pair_second)
        1    0.000    0.000    0.002    0.002 templates.py:1(<module>)
       33    0.000    0.000    0.002    0.000 controlflow.py:495(_find_dominance_frontier)
       19    0.000    0.000    0.002    0.000 pythonapi.py:854(gil_ensure)
       84    0.000    0.000    0.002    0.000 interpreter.py:1464(_binop)
     1030    0.000    0.000    0.002    0.000 context.py:494(insert_global)
      357    0.001    0.000    0.002    0.000 models.py:103(traverse_types)
      274    0.000    0.000    0.002    0.000 functools.py:741(is_related)
     1310    0.002    0.000    0.002    0.000 warnings.py:477(__exit__)
       33    0.000    0.000    0.002    0.000 compiler.py:570(define_typed_pipeline)
       14    0.000    0.000    0.002    0.000 base.py:689(pair_first)
        1    0.000    0.000    0.002    0.002 TiffTags.py:1(<module>)
       79    0.000    0.000    0.002    0.000 arrayobj.py:57(make_array)
     2475    0.002    0.000    0.002    0.000 compiler_machinery.py:24(__exit__)
       16    0.000    0.000    0.002    0.000 callwrapper.py:39(cleanup_arg)
       31    0.000    0.000    0.002    0.000 cgutils.py:736(get_item_pointer2)
     3444    0.002    0.000    0.002    0.000 byteflow.py:1287(get_inst)
     1150    0.001    0.000    0.002    0.000 numpy_support.py:394(<listcomp>)
     1075    0.001    0.000    0.002    0.000 values.py:1145(_format_name)
     6276    0.002    0.000    0.002    0.000 {method 'rpartition' of 'str' objects}
      705    0.002    0.000    0.002    0.000 traceback.py:232(clear_frames)
     1690    0.002    0.000    0.002    0.000 ir.py:236(fixup)
      508    0.001    0.000    0.002    0.000 posixpath.py:117(splitext)
      612    0.002    0.000    0.002    0.000 _inspect.py:65(getargs)
     1238    0.001    0.000    0.002    0.000 posixpath.py:60(isabs)
      439    0.001    0.000    0.002    0.000 genericpath.py:39(isdir)
      955    0.001    0.000    0.002    0.000 abstract.py:439(literal_type)
     2706    0.002    0.000    0.002    0.000 ir.py:702(__init__)
        1    0.000    0.000    0.002    0.002 backend_agg.py:1(<module>)
       52    0.000    0.000    0.002    0.000 arraydecl.py:20(get_array_index_type)
       25    0.000    0.000    0.002    0.000 pyparsing.py:1250(setParseAction)
       90    0.000    0.000    0.002    0.000 templates.py:1009(make_intrinsic_template)
       93    0.000    0.000    0.002    0.000 value.py:198(type)
     2887    0.002    0.000    0.002    0.000 types.py:116(__init__)
       86    0.001    0.000    0.002    0.000 npydecl.py:327(_numpy_ufunc)
        2    0.000    0.000    0.002    0.001 pyparsing.py:5679(srange)
     4072    0.002    0.000    0.002    0.000 npytypes.py:458(key)
      203    0.000    0.000    0.002    0.000 base.py:70(_best_signature)
        1    0.000    0.000    0.002    0.002 charset.py:1(<module>)
      122    0.001    0.000    0.002    0.000 untyped_passes.py:336(_do_work)
       27    0.000    0.000    0.002    0.000 pyparsing.py:1039(_trim_arity)
     4087    0.002    0.000    0.002    0.000 sre_parse.py:173(append)
        2    0.000    0.000    0.002    0.001 markers.py:1(<module>)
        1    0.000    0.000    0.002    0.002 listobj.py:509(getitem_list)
      741    0.001    0.000    0.002    0.000 targetconfig.py:69(__init__)
       63    0.000    0.000    0.002    0.000 colors.py:980(reversed)
       16    0.000    0.000    0.002    0.000 context.py:317(resolve_static_getitem)
     4491    0.002    0.000    0.002    0.000 {method 'decode' of 'bytes' objects}
    13112    0.002    0.000    0.002    0.000 {method 'pop' of 'dict' objects}
       69    0.000    0.000    0.002    0.000 interpreter.py:1056(op_LOAD_ATTR)
     3579    0.002    0.000    0.002    0.000 types.py:240(format_constant)
        1    0.000    0.000    0.002    0.002 axes3d.py:44(Axes3D)
        1    0.000    0.000    0.002    0.002 npyio.py:1(<module>)
    13389    0.002    0.000    0.002    0.000 {method 'release' of '_thread.RLock' objects}
     1527    0.001    0.000    0.002    0.000 ir.py:591(<genexpr>)
       93    0.000    0.000    0.002    0.000 targets.py:150(get_pointee_abi_size)
      295    0.001    0.000    0.002    0.000 enum.py:986(__and__)
      926    0.001    0.000    0.002    0.000 byteflow.py:1384(has_active_try)
        8    0.000    0.000    0.002    0.000 callconv.py:594(fp_zero_division)
        1    0.000    0.000    0.002    0.002 twodim_base.py:1(<module>)
       35    0.000    0.000    0.002    0.000 executionengine.py:171(_raw_object_cache_notify)
     3355    0.002    0.000    0.002    0.000 types.py:558(__eq__)
      962    0.001    0.000    0.002    0.000 sre_compile.py:447(_simple)
      104    0.000    0.000    0.002    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.002    0.002 numbers.py:169(int_floordiv_impl)
      440    0.001    0.000    0.002    0.000 values.py:1094(__str__)
       72    0.000    0.000    0.002    0.000 numbers.py:1225(literal_int_to_number)
     1099    0.001    0.000    0.002    0.000 bytecode.py:158(_patched_opargs)
      159    0.001    0.000    0.002    0.000 interpreter.py:438(_start_new_block)
        1    0.000    0.000    0.002    0.002 uuid.py:1(<module>)
        1    0.000    0.000    0.002    0.002 value.py:1(<module>)
      103    0.000    0.000    0.002    0.000 module.py:230(_dispose)
     3493    0.001    0.000    0.002    0.000 values.py:852(__init__)
       39    0.000    0.000    0.002    0.000 arraydecl.py:166(generic)
     1310    0.001    0.000    0.002    0.000 builder.py:264(goto_block)
        1    0.000    0.000    0.002    0.002 rrule.py:1(<module>)
       26    0.000    0.000    0.002    0.000 pyparsing.py:1047(extract_stack)
       85    0.000    0.000    0.002    0.000 interpreter.py:1029(op_STORE_FAST)
       33    0.000    0.000    0.002    0.000 byteflow.py:152(_build_cfg)
       33    0.000    0.000    0.002    0.000 controlflow.py:229(_idom)
       33    0.000    0.000    0.002    0.000 typed_passes.py:186(run_pass)
       66    0.001    0.000    0.002    0.000 ir_utils.py:541(remove_dels)
     2700    0.001    0.000    0.002    0.000 analysis.py:138(<genexpr>)
        1    0.000    0.000    0.002    0.002 arrayobj.py:4879(<listcomp>)
       33    0.000    0.000    0.002    0.000 compiler.py:355(_make_subtarget)
     3833    0.001    0.000    0.002    0.000 controlflow.py:94(add_node)
     4992    0.002    0.000    0.002    0.000 {built-in method numba.core.typeconv._typeconv.check_compatible}
      160    0.000    0.000    0.002    0.000 cgutils.py:44(make_bytearray)
       33    0.000    0.000    0.002    0.000 controlflow.py:442(_find_immediate_dominators)
       23    0.000    0.000    0.002    0.000 overrides.py:223(decorator)
     4161    0.002    0.000    0.002    0.000 ffi.py:306(__init__)
     4436    0.001    0.000    0.002    0.000 sre_parse.py:161(__len__)
2301/2084    0.002    0.000    0.002    0.000 types.py:127(__eq__)
     4624    0.001    0.000    0.002    0.000 inspect.py:191(isclass)
     7617    0.002    0.000    0.002    0.000 __init__.py:1724(isEnabledFor)
       31    0.000    0.000    0.002    0.000 builder.py:47(wrapped)
       85    0.000    0.000    0.002    0.000 byteflow.py:810(op_CALL_FUNCTION)
      212    0.000    0.000    0.002    0.000 instructions.py:202(__init__)
       44    0.000    0.000    0.002    0.000 ssa.py:350(_find_def)
        1    0.000    0.000    0.002    0.002 npyimpl.py:1(<module>)
      900    0.001    0.000    0.002    0.000 utils.py:215(__init__)
        1    0.000    0.000    0.002    0.002 encoders.py:1(<module>)
       63    0.000    0.000    0.002    0.000 dispatcher.py:88(__init__)
3047/2759    0.002    0.000    0.002    0.000 byteflow.py:1486(_flatten_inst_regs)
     1289    0.001    0.000    0.002    0.000 ir.py:854(__init__)
       58    0.000    0.000    0.002    0.000 passmanagers.py:178(add_refprune_pass)
       66    0.000    0.000    0.002    0.000 base.py:349(subtarget)
        1    0.000    0.000    0.002    0.002 typing_extensions.py:1(<module>)
       64    0.000    0.000    0.002    0.000 builder.py:320(if_else)
      155    0.000    0.000    0.002    0.000 __init__.py:2499(parse)
        1    0.000    0.000    0.002    0.002 ir.py:1(<module>)
     1250    0.001    0.000    0.002    0.000 ir.py:190(with_lineno)
      255    0.000    0.000    0.002    0.000 __init__.py:1309(safe_name)
    205/4    0.001    0.000    0.002    0.000 pyparsing.py:1370(_parseNoCache)
       20    0.000    0.000    0.002    0.000 pyparsing.py:4686(parseImpl)
       10    0.000    0.000    0.002    0.000 ir.py:1247(remove)
    10138    0.002    0.000    0.002    0.000 {built-in method posix.fspath}
      269    0.001    0.000    0.002    0.000 typed_passes.py:663(select_template)
      238    0.001    0.000    0.002    0.000 values.py:31(_escape_string)
     36/4    0.000    0.000    0.002    0.000 pyparsing.py:3397(parseImpl)
        4    0.000    0.000    0.002    0.000 tupleobj.py:293(getitem_unituple)
        1    0.000    0.000    0.002    0.002 TiffTags.py:381(_populate)
       70    0.001    0.000    0.002    0.000 executionengine.py:138(_find_module_ptr)
     1484    0.001    0.000    0.002    0.000 ir.py:1243(append)
      159    0.001    0.000    0.002    0.000 byteflow.py:1427(get_outgoing_states)
        3    0.000    0.000    0.002    0.001 numbers.py:1(<module>)
     3849    0.001    0.000    0.002    0.000 types.py:231(__eq__)
        1    0.000    0.000    0.002    0.002 bz2.py:1(<module>)
       33    0.001    0.000    0.002    0.000 targetconfig.py:272(_make_compression_dictionary)
      203    0.001    0.000    0.002    0.000 base.py:87(_sort_signatures)
      160    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(column_stack)
        1    0.000    0.000    0.002    0.002 _pocketfft.py:1(<module>)
       20    0.001    0.000    0.002    0.000 codegen.py:1402(set_env)
        1    0.000    0.000    0.002    0.002 font_manager.py:1429(_load_fontmanager)
       56    0.002    0.000    0.002    0.000 __init__.py:48(create_string_buffer)
       51    0.000    0.000    0.002    0.000 containers.py:144(from_types)
      451    0.000    0.000    0.002    0.000 core.py:126(null)
      876    0.000    0.000    0.002    0.000 colors.py:106(_is_nth_color)
       22    0.000    0.000    0.002    0.000 pythonapi.py:324(err_set_none)
     2475    0.001    0.000    0.002    0.000 compiler_machinery.py:20(__enter__)
        4    0.000    0.000    0.002    0.000 iterators.py:12(iterator_getiter)
       42    0.000    0.000    0.002    0.000 funcdesc.py:86(lookup_module)
      100    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(prod)
        1    0.000    0.000    0.002    0.002 type_check.py:1(<module>)
       58    0.000    0.000    0.002    0.000 targets.py:268(add_analysis_passes)
     5023    0.002    0.000    0.002    0.000 enum.py:439(__getitem__)
        1    0.000    0.000    0.002    0.002 decimal.py:1(<module>)
       66    0.001    0.000    0.002    0.000 analysis.py:304(find_branches)
       22    0.000    0.000    0.002    0.000 cpu.py:44(create_module)
      188    0.000    0.000    0.002    0.000 target_extension.py:81(_get_local_target_checked)
        1    0.000    0.000    0.002    0.002 arrayobj.py:301(iternext_array)
       32    0.000    0.000    0.002    0.000 colors.py:287(to_rgba_array)
        1    0.000    0.000    0.002    0.002 signal.py:1(<module>)
       30    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(linspace)
        1    0.000    0.000    0.002    0.002 ElementPath.py:1(<module>)
     2245    0.001    0.000    0.002    0.000 common.py:9(_decode_string)
      792    0.001    0.000    0.002    0.000 typing.py:986(__setattr__)
       35    0.000    0.000    0.002    0.000 base.py:1030(make_tuple)
      386    0.000    0.000    0.002    0.000 __init__.py:1603(_has)
       79    0.000    0.000    0.002    0.000 interpreter.py:1084(op_LOAD_GLOBAL)
       61    0.000    0.000    0.002    0.000 templates.py:164(make_concrete_template)
     8108    0.002    0.000    0.002    0.000 {method 'endswith' of 'str' objects}
       25    0.000    0.000    0.002    0.000 models.py:625(<listcomp>)
      149    0.000    0.000    0.002    0.000 static_getitem.py:147(match)
        9    0.000    0.000    0.002    0.000 npyimpl.py:462(generate)
      490    0.001    0.000    0.002    0.000 ir.py:372(__init__)
        1    0.000    0.000    0.002    0.002 parallel.py:1(<module>)
      130    0.000    0.000    0.002    0.000 fromnumeric.py:69(_wrapreduction)
       51    0.000    0.000    0.002    0.000 removerefctpass.py:51(valid_input)
       55    0.000    0.000    0.002    0.000 cloudpickle_fast.py:566(dump)
       30    0.001    0.000    0.002    0.000 function_base.py:23(linspace)
      130    0.000    0.000    0.002    0.000 builder.py:539(not_)
      138    0.000    0.000    0.002    0.000 builder.py:629(select)
       93    0.000    0.000    0.002    0.000 core.py:240(icmp)
     1630    0.001    0.000    0.002    0.000 npydecl.py:220(<genexpr>)
      314    0.000    0.000    0.002    0.000 typeinfer.py:105(union)
    85/33    0.000    0.000    0.002    0.000 ssa.py:378(_find_def_from_top)
        1    0.000    0.000    0.002    0.002 config.py:83(__init__)
      710    0.001    0.000    0.002    0.000 instructions.py:34(<listcomp>)
        1    0.000    0.000    0.002    0.002 config.py:86(reset)
      190    0.001    0.000    0.002    0.000 typing.py:146(_type_check)
        1    0.000    0.000    0.002    0.002 models.py:1(<module>)
       56    0.000    0.000    0.002    0.000 passmanagers.py:88(create_function_pass_manager)
      159    0.001    0.000    0.002    0.000 colors.py:195(_to_rgba_no_colorcycle)
        1    0.000    0.000    0.002    0.002 templates.py:1111(method_impl)
        7    0.000    0.000    0.002    0.000 listobj.py:63(getitem)
     4143    0.002    0.000    0.002    0.000 version.py:271(<genexpr>)
        1    0.000    0.000    0.002    0.002 font_manager.py:1010(json_load)
      122    0.001    0.000    0.002    0.000 typeinfer.py:1734(typeof_call)
     2253    0.001    0.000    0.002    0.000 builder.py:241(position_at_end)
     1165    0.001    0.000    0.002    0.000 copyreg.py:100(__newobj__)
       33    0.000    0.000    0.002    0.000 environment.py:17(from_fndesc)
